# OrdScale, Damp Rate: 0.0239638044938 0.116555513302
#  r 	 Gdiff 	 mPDF_calc 	 TotalDiff
9.850000000000001421e+00 4.336022761630298206e-01 4.764689736669996956e-02 3.859553787963298510e-01
9.859999999999999432e+00 3.211946433541066348e-01 4.873440078043222989e-02 2.724602425736744049e-01
9.870000000000000995e+00 2.022562612780784974e-01 4.979621500462794170e-02 1.524600462734505557e-01
9.879999999999999005e+00 8.405970411154506383e-02 5.083257071407169814e-02 3.322713339747336569e-02
9.890000000000000568e+00 -2.650220324675153782e-02 5.184369641953029406e-02 -7.834589966628183189e-02
9.899999999999998579e+00 -1.233998967935917568e-01 5.282981909628212125e-02 -1.762297158898738780e-01
9.910000000000000142e+00 -2.018418869764094792e-01 5.379116483606705135e-02 -2.556330518124765305e-01
9.920000000000001705e+00 -2.585616090864244487e-01 5.472795951890291333e-02 -3.132895686053273621e-01
9.929999999999999716e+00 -2.919739318707774700e-01 5.564042950122305431e-02 -3.476143613720005243e-01
9.940000000000001279e+00 -3.022965747662735847e-01 5.652880231680396106e-02 -3.588253770830775458e-01
9.949999999999999289e+00 -2.913059687840675593e-01 5.739330738697229206e-02 -3.486992761710398514e-01
9.960000000000000853e+00 -2.621665046694476864e-01 5.823417673660474803e-02 -3.204006814060524344e-01
9.969999999999998863e+00 -2.191756600396026489e-01 5.905164571246546146e-02 -2.782273057520681103e-01
9.980000000000000426e+00 -1.673521796545693885e-01 5.984595370045844853e-02 -2.271981333550278370e-01
9.989999999999998437e+00 -1.119045451337925545e-01 6.061734483841302312e-02 -1.725218899722055776e-01
1.000000000000000000e+01 -5.785114584801087645e-02 6.136606872106206700e-02 -1.192172145690729435e-01
1.001000000000000156e+01 -9.688494264634694986e-03 6.209238109392134497e-02 -7.178087535855603996e-02
1.001999999999999957e+01 2.913090050468047920e-02 6.279654453282981774e-02 -3.366564402814933854e-02
1.003000000000000114e+01 5.626421976969098182e-02 6.347882910596590322e-02 -7.214609336274921403e-03
1.003999999999999915e+01 7.079616688202294839e-02 6.413951301521578219e-02 6.656653866807166198e-03
1.005000000000000071e+01 7.318380630613341431e-02 6.477888321383343251e-02 8.404923092299981802e-03
1.005999999999999872e+01 6.519076741170359846e-02 6.539723599739998006e-02 -2.064685856963816013e-04
1.007000000000000028e+01 4.966107745557524211e-02 6.599487756516758674e-02 -1.633380010959234463e-02
1.008000000000000185e+01 3.025128607862215269e-02 6.657212454894509412e-02 -3.632083847032294144e-02
1.008999999999999986e+01 1.109238519822774993e-02 6.712930450676647676e-02 -5.603691930853872682e-02
1.010000000000000142e+01 -3.659852838611366010e-03 6.766675637867275439e-02 -7.132660921728412040e-02
1.010999999999999943e+01 -1.020236963785881024e-02 6.818483090202863417e-02 -7.838720053988744441e-02
1.012000000000000099e+01 -5.430614463219352039e-03 6.868389098389351966e-02 -7.411450544711287169e-02
1.012999999999999901e+01 1.272193906143537223e-02 6.916431202806926082e-02 -5.644237296663388859e-02
1.014000000000000057e+01 4.505601886658372468e-02 6.962648221455562669e-02 -2.457046334797190201e-02
1.014999999999999858e+01 9.107733215202995503e-02 7.007080272925987618e-02 2.100652942277007884e-02
1.016000000000000014e+01 1.489061641897928556e-01 7.049768794192504129e-02 7.840847624786781433e-02
1.017000000000000171e+01 2.154133885838938056e-01 7.090756553037136367e-02 1.445058230535224419e-01
1.017999999999999972e+01 2.864835086302219835e-01 7.130087654927441676e-02 2.151826320809475668e-01
1.019000000000000128e+01 3.573580482165956695e-01 7.167807544184523483e-02 2.856799727747504347e-01
1.019999999999999929e+01 4.229400557151312690e-01 7.203962999292240488e-02 3.509004257222088641e-01
1.021000000000000085e+01 4.782318587045599756e-01 7.238602122213660950e-02 4.058458374824233661e-01
1.021999999999999886e+01 5.187947825164536120e-01 7.271774321596935486e-02 4.460770393004842571e-01
1.023000000000000043e+01 5.410856554218290704e-01 7.303530289768933592e-02 4.680503525241397345e-01
1.023999999999999844e+01 5.427609330174258950e-01 7.333921973432294683e-02 4.694217132831029482e-01
1.025000000000000000e+01 5.228855471794897625e-01 7.363002537999263630e-02 4.492555217994971262e-01
1.026000000000000156e+01 4.821004487947440076e-01 7.390826325513893957e-02 4.081921855396050680e-01
1.026999999999999957e+01 4.225305316862124627e-01 7.417448806133380979e-02 3.483560436248786529e-01
1.028000000000000114e+01 3.477433729942349672e-01 7.442926523158471808e-02 2.733141077626502491e-01
1.028999999999999915e+01 2.623790748266356943e-01 7.467317031623366130e-02 1.877059045104020329e-01
1.030000000000000071e+01 1.719624065310378924e-01 7.490678830475439032e-02 9.705561822628350210e-02
1.030999999999999872e+01 8.244028545603665492e-02 7.513071288396495906e-02 7.309572572071695862e-03
1.032000000000000028e+01 -3.498345912764655452e-04 7.534554563338750899e-02 -7.569538022466397453e-02
1.033000000000000185e+01 -7.093217249151173576e-02 7.555189515870275319e-02 -1.464840676502144889e-01
1.033999999999999986e+01 -1.247139495030809009e-01 7.575037616446669841e-02 -2.004643256675475993e-01
1.035000000000000142e+01 -1.582616663672018475e-01 7.594160846748104765e-02 -2.342032748346828952e-01
1.035999999999999943e+01 -1.696660604832203045e-01 7.612621595243268535e-02 -2.457922764356529899e-01
1.037000000000000099e+01 -1.584982402134758050e-01 7.630482547164341156e-02 -2.348030656851192166e-01
1.037999999999999901e+01 -1.259592883143412223e-01 7.647806569099746543e-02 -2.024373540053386877e-01
1.039000000000000057e+01 -7.467152066537047217e-02 7.664656588433879647e-02 -1.513180865497092686e-01
1.039999999999999858e+01 -8.613536318519243729e-03 7.681095467885500072e-02 -8.542449099737424445e-02
1.041000000000000014e+01 6.735895396267577162e-02 7.697185875418655066e-02 -9.612904791510779035e-03
1.042000000000000171e+01 1.478050345011721056e-01 7.712990149821861985e-02 7.067513300295348577e-02
1.042999999999999972e+01 2.271029249279196693e-01 7.728570162272790922e-02 1.498172233051917601e-01
1.044000000000000128e+01 2.999246991332572554e-01 7.743987174226713011e-02 2.224848273909901253e-01
1.044999999999999929e+01 3.616100322965489777e-01 7.759301691987402494e-02 2.840170153766749528e-01
1.046000000000000085e+01 4.085042575137645127e-01 7.774573318338889871e-02 3.307585243303756140e-01
1.046999999999999886e+01 4.381968868652324489e-01 7.789860601635595350e-02 3.602982808488764954e-01
1.048000000000000043e+01 4.496925894179613081e-01 7.805220882766267243e-02 3.716403805902986357e-01
1.049000000000000199e+01 4.434535295544552724e-01 7.820710140424624868e-02 3.652464281502090238e-01
1.050000000000000000e+01 4.212779328753800678e-01 7.836382835135446978e-02 3.429141045240255981e-01
1.051000000000000156e+01 3.861654103562311424e-01 7.852291752500012434e-02 3.076424928312310181e-01
1.051999999999999957e+01 3.420066557914028804e-01 7.868487846138494390e-02 2.633217773300179365e-01
1.053000000000000114e+01 2.932772520405687589e-01 7.885020080819313271e-02 2.144270512323756261e-01
1.053999999999999915e+01 2.446355163747033767e-01 7.901935276276883524e-02 1.656161636119345415e-01
1.055000000000000071e+01 2.005290822921695915e-01 7.919277952228052919e-02 1.213363027698890623e-01
1.055999999999999872e+01 1.648410538859764185e-01 7.937090175106320533e-02 8.547015213491321317e-02
1.057000000000000028e+01 1.406520228166015518e-01 7.955411407038820437e-02 6.109790874621334744e-02
1.058000000000000185e+01 1.298796355920995849e-01 7.974278357596151223e-02 5.013685201613807263e-02
1.058999999999999986e+01 1.332744881150547678e-01 7.993724838847970915e-02 5.333723972657505863e-02
1.060000000000000142e+01 1.502887985256375902e-01 8.013781624258602132e-02 7.015098228305156891e-02
1.060999999999999943e+01 1.792602211273280344e-01 8.034476311956302574e-02 9.891545800776500863e-02
1.062000000000000099e+01 2.174937277335161068e-01 8.055833192907352336e-02 1.369353958044425834e-01
1.062999999999999901e+01 2.615340616525969608e-01 8.077873124521833814e-02 1.807553304073786227e-01
1.064000000000000057e+01 3.075283522711279582e-01 8.100613410211698895e-02 2.265222181690109693e-01
1.064999999999999858e+01 3.514596428736811440e-01 8.124067685413538520e-02 2.702189660195457588e-01
1.066000000000000014e+01 3.896171548641055304e-01 8.148245810578241821e-02 3.081346967583231122e-01
1.067000000000000171e+01 4.187791089925647636e-01 8.173153771617958085e-02 3.370475712763851828e-01
1.067999999999999972e+01 4.365894170927883122e-01 8.198793588286357181e-02 3.546014812099247404e-01
1.069000000000000128e+01 4.416260154858168141e-01 8.225163230952725613e-02 3.593743831762895580e-01
1.069999999999999929e+01 4.335633637772240423e-01 8.252256546212372035e-02 3.510407983151003219e-01
1.071000000000000085e+01 4.131168416123235376e-01 8.280063191756342755e-02 3.303162096947601101e-01
1.071999999999999886e+01 3.820264167133708977e-01 8.308568580901926071e-02 2.989407309043516370e-01
1.073000000000000043e+01 3.427788176640231832e-01 8.337753837162409365e-02 2.594012792923990895e-01
1.074000000000000199e+01 2.984031360677594780e-01 8.367595759209489614e-02 2.147271784756645818e-01
1.075000000000000000e+01 2.521637671849981110e-01 8.398066796555458957e-02 1.681830992194435215e-01
1.076000000000000156e+01 2.072542276468056777e-01 8.429135036254073454e-02 1.229628772842649431e-01
1.076999999999999957e+01 1.664949525441983269e-01 8.460764200889710207e-02 8.188731053530122483e-02
1.078000000000000114e+01 1.320769525868210614e-01 8.492913658093270701e-02 4.714781600588835442e-02
1.078999999999999915e+01 1.053605321969377506e-01 8.525538441791369326e-02 2.010514777902405736e-02
1.080000000000000071e+01 8.672355754092042623e-02 8.558589285361775656e-02 1.137664687302669675e-03
1.080999999999999872e+01 7.561659039466328558e-02 8.592012666833918899e-02 -1.030353627367590341e-02
1.082000000000000028e+01 7.050231969198561544e-02 8.625750866237572034e-02 -1.575518897039010491e-02
1.083000000000000185e+01 6.916407882159036902e-02 8.659742035166799468e-02 -1.743334153007762566e-02
1.083999999999999986e+01 6.879299147751716248e-02 8.693920278589228889e-02 -1.814621130837512641e-02
1.085000000000000142e+01 6.636579768074390984e-02 8.728215748893065895e-02 -2.091635980818674911e-02
1.085999999999999943e+01 5.889620231147363327e-02 8.762554752126337776e-02 -2.872934520978974449e-02
1.087000000000000099e+01 4.382232280444231520e-02 8.796859866344354517e-02 -4.414627585900122997e-02
1.087999999999999901e+01 1.922223713698834047e-02 8.831050071942905810e-02 -6.908826358244071764e-02
1.089000000000000057e+01 -1.588047642503465084e-02 8.865040893815871736e-02 -1.045308853631933682e-01
1.089999999999999858e+01 -6.143821360237344820e-02 8.898744555137466650e-02 -1.504256591537481147e-01
1.091000000000000014e+01 -1.162418619042919765e-01 8.932070142530862400e-02 -2.055625633296006005e-01
1.092000000000000171e+01 -1.779730160002994666e-01 8.964923782346773118e-02 -2.676222538237671977e-01
1.092999999999999972e+01 -2.433364196622602726e-01 8.997208827738129022e-02 -3.333085079396415629e-01
1.094000000000000128e+01 -3.083421401082684365e-01 9.028826056179761750e-02 -3.986304006700660540e-01
1.094999999999999929e+01 -3.685131239086025801e-01 9.059673877045881785e-02 -4.591098626790613979e-01
1.096000000000000085e+01 -4.192773664179734183e-01 9.089648548822637508e-02 -5.101738519061997934e-01
1.096999999999999886e+01 -4.563754097494165940e-01 9.118644405498577132e-02 -5.475618538044023653e-01
1.098000000000000043e+01 -4.761738815283012016e-01 9.146554091642611350e-02 -5.676394224447273151e-01
1.099000000000000199e+01 -4.760050190352682620e-01 9.173268805646905832e-02 -5.677377070917373203e-01
1.100000000000000000e+01 -4.544613649808950662e-01 9.198678550581174118e-02 -5.464481504867068073e-01
1.101000000000000156e+01 -4.115248416774293094e-01 9.222672392076025627e-02 -5.037515655981895657e-01
1.101999999999999957e+01 -3.486609180235233918e-01 9.245138722624868244e-02 -4.411123052497720742e-01
1.103000000000000114e+01 -2.686921734802010242e-01 9.265965531667896826e-02 -3.613518287968799925e-01
1.103999999999999915e+01 -1.757616739349083801e-01 9.285040680797668200e-02 -2.686120807428850621e-01
1.105000000000000071e+01 -7.495545789941182591e-02 9.302252183402584529e-02 -1.679779797334376712e-01
1.105999999999999872e+01 2.796486361945826893e-02 9.317488488044828321e-02 -6.521002126099001428e-02
1.107000000000000028e+01 1.270840199395739667e-01 9.330638764850220090e-02 3.377763229107176579e-02
1.108000000000000185e+01 2.166074429193030060e-01 9.341593194171080028e-02 1.231915109775922057e-01
1.108999999999999986e+01 2.914175141614818720e-01 9.350243256768914213e-02 1.979150815937927299e-01
1.110000000000000142e+01 3.473864499752784551e-01 9.356482024751328064e-02 2.538216297277651745e-01
1.110999999999999943e+01 3.816674155337431706e-01 9.360204452487819182e-02 2.880653710088649788e-01
1.112000000000000099e+01 3.929835433833458458e-01 9.361307666721102594e-02 2.993704667161348199e-01
1.112999999999999901e+01 3.816685505871317829e-01 9.359691255085417216e-02 2.880716380362776108e-01
1.114000000000000057e+01 3.496812104040365465e-01 9.355257552240003882e-02 2.561286348816365077e-01
1.114999999999999858e+01 3.003575196354446586e-01 9.347911922825064002e-02 2.068784004071940186e-01
1.116000000000000014e+01 2.383083343353188943e-01 9.337563040449292640e-02 1.449327039308259679e-01
1.117000000000000171e+01 1.689428691621178702e-01 9.324123161921571423e-02 7.570163754290215596e-02
1.117999999999999972e+01 9.815622994129130641e-02 9.307508395945972290e-02 5.081145981831583502e-03
1.119000000000000128e+01 3.171585984851718609e-02 9.287638965507320765e-02 -6.116052980655602156e-02
1.119999999999999929e+01 -2.497344291630082536e-02 9.264439463185722423e-02 -1.176178375481580496e-01
1.121000000000000085e+01 -6.739392656635739831e-02 9.237839098651201564e-02 -1.597723175528694139e-01
1.121999999999999886e+01 -9.226574594454944878e-02 9.207771937604974921e-02 -1.843434653205991980e-01
1.123000000000000043e+01 -9.775538223275714866e-02 9.174177131451438649e-02 -1.894971535472715352e-01
1.124000000000000199e+01 -8.359039714131233367e-02 9.136999137004420124e-02 -1.749603885113565349e-01
1.125000000000000000e+01 -5.112213074241145350e-02 9.096187925552795539e-02 -1.420840099979394089e-01
1.126000000000000156e+01 -3.161899388548605749e-03 9.051699180634380226e-02 -9.367889119489240801e-02
1.126999999999999957e+01 5.626756007974126339e-02 9.003494483892704459e-02 -3.376738475918578120e-02
1.128000000000000114e+01 1.222015356775929262e-01 8.951541488418530979e-02 3.268612079340761645e-02
1.128999999999999915e+01 1.891614308964185143e-01 8.895814079007646757e-02 1.002032901063420467e-01
1.130000000000000071e+01 2.516047279995320962e-01 8.836292518797195239e-02 1.632418028115601438e-01
1.130999999999999872e+01 3.043294215541746395e-01 8.772963581775639064e-02 2.165997857364182488e-01
1.132000000000000028e+01 3.429491431729727591e-01 8.705820670695707530e-02 2.558909364660156838e-01
1.133000000000000185e+01 3.641520057175025027e-01 8.634863919955254596e-02 2.778033665179499567e-01
1.133999999999999986e+01 3.660072562201964752e-01 8.560100283048122094e-02 2.804062533897152543e-01
1.135000000000000142e+01 3.480626123723471466e-01 8.481543604225338928e-02 2.632471763300937573e-01
1.135999999999999943e+01 3.114555029009000719e-01 8.399214674046517892e-02 2.274633561604348930e-01
1.137000000000000099e+01 2.587452050570535622e-01 8.313141268541798801e-02 1.756137923716355742e-01
1.137999999999999901e+01 1.936953471524045511e-01 8.223358171746163181e-02 1.114617654349429193e-01
1.139000000000000057e+01 1.210167850307561910e-01 8.129907181410292449e-02 3.971771321665326648e-02
1.139999999999999858e+01 4.597151567766877278e-02 8.032837097735175125e-02 -3.435685529968297847e-02
1.141000000000000014e+01 -2.607470889223573174e-02 7.932203695021260159e-02 -1.053967458424483333e-01
1.142000000000000171e+01 -9.003022988617637168e-02 7.828069676167243029e-02 -1.683109266478488020e-01
1.142999999999999972e+01 -1.414658607933652057e-01 7.720504609997994039e-02 -2.186709068933451461e-01
1.144000000000000128e+01 -1.770001670441767594e-01 7.609584851445982956e-02 -2.530960155586365889e-01
1.144999999999999929e+01 -1.945340564924618043e-01 7.495393444655662485e-02 -2.694879909390184292e-01
1.146000000000000085e+01 -1.933732157148657649e-01 7.378020009125152434e-02 -2.671534158061172892e-01
1.146999999999999886e+01 -1.742934535641067484e-01 7.257560609044427791e-02 -2.468690596545510263e-01
1.148000000000000043e+01 -1.394412066482637602e-01 7.134117606034368064e-02 -2.107823827086074409e-01
1.149000000000000199e+01 -9.216951537088391433e-02 7.007799495535055323e-02 -1.622475103262344676e-01
