# r 	 gobs 	 nucpdfcalc 	 mpdfcalc
1.356000000000000050e+01 -2.905750387852779060e+00 -2.925172262031769499e+00 1.837620404516347034e-02
1.357000000000000028e+01 -2.808198887061025051e+00 -2.819966886569124753e+00 1.896852278513266182e-02
1.358000000000000007e+01 -2.704069417155319233e+00 -2.705374297215546786e+00 1.955958257044430187e-02
1.358999999999999986e+01 -2.593921323466096940e+00 -2.582190573000294087e+00 2.014893277580821415e-02
1.359999999999999964e+01 -2.478170428532509018e+00 -2.451241747646470515e+00 2.073611211556733447e-02
1.360999999999999943e+01 -2.357095452000347979e+00 -2.313376910134538722e+00 2.132064925172617517e-02
1.362000000000000099e+01 -2.230854327302292273e+00 -2.169461369103199644e+00 2.190206342785520899e-02
1.363000000000000078e+01 -2.099509448265754585e+00 -2.020369870102654897e+00 2.247986512812631676e-02
1.364000000000000057e+01 -1.963060337640776254e+00 -1.866979851699044124e+00 2.305355676070338852e-02
1.365000000000000036e+01 -1.821481765405264408e+00 -1.710164728592919126e+00 2.362263336468066466e-02
1.366000000000000014e+01 -1.674764985739180645e+00 -1.550787197228137959e+00 2.418658333972778865e-02
1.366999999999999993e+01 -1.522959530367599568e+00 -1.389692571474726135e+00 2.474488919756566430e-02
1.367999999999999972e+01 -1.366212908221618338e+00 -1.227702172194688357e+00 2.529702833436056272e-02
1.368999999999999950e+01 -1.204805624784227813e+00 -1.065606813870725089e+00 2.584247382308510477e-02
1.370000000000000107e+01 -1.039179148304753664e+00 -9.041604527659795609e-01 2.638069522485434262e-02
1.371000000000000085e+01 -8.699548049230431124e-01 -7.440740828599903267e-01 2.691115941820317742e-02
1.372000000000000064e+01 -6.979420631056283408e-01 -5.860099865160298682e-01 2.743333144522646164e-02
1.373000000000000043e+01 -5.241352448224706473e-01 -4.305764648750385337e-01 2.794667537345776540e-02
1.374000000000000021e+01 -3.496983457367174863e-01 -2.783231867813349969e-01 2.845065517231510840e-02
1.375000000000000000e+01 -1.759383241593049929e-01 -1.297373031981306213e-01 2.894473560289261699e-02
1.375999999999999979e+01 -4.267891029365155492e-03 1.475952463817959900e-02 2.942838311982717489e-02
1.376999999999999957e+01 1.638405372137666238e-01 1.548130415491777989e-01 2.990106678391741060e-02
1.378000000000000114e+01 3.269075104342044624e-01 2.901371322231148797e-01 3.036225918412041591e-02
1.379000000000000092e+01 4.835031896005018703e-01 4.205132686633445416e-01 3.081143736749858766e-02
1.380000000000000071e+01 6.323050115477280020e-01 5.457885986637583953e-01 3.124808377563666542e-02
1.381000000000000050e+01 7.721532764837440999e-01 6.658726411682132085e-01 3.167168718599515376e-02
1.382000000000000028e+01 9.021015848654510005e-01 7.807325988277683537e-01 3.208174365661527194e-02
1.383000000000000007e+01 1.021459243816517315e+00 8.903873468497627286e-01 3.247775747253736633e-02
1.383999999999999986e+01 1.129823118824961670e+00 9.949002083302724841e-01 3.285924209224555526e-02
1.384999999999999964e+01 1.227096907307360985e+00 1.094370677414054027e+00 3.322572109240144039e-02
1.385999999999999943e+01 1.313496431780243556e+00 1.188925300417381870e+00 3.357672910908254815e-02
1.387000000000000099e+01 1.389540259913955023e+00 1.278707969025343782e+00 3.391181277369667568e-02
1.388000000000000078e+01 1.456025719465155355e+00 1.363869916466672771e+00 3.423053164170004187e-02
1.389000000000000057e+01 1.513991147520094005e+00 1.444559735015229940e+00 3.453245911220846620e-02
1.390000000000000036e+01 1.564665954072318454e+00 1.520913749433142392e+00 3.481718333655364067e-02
1.391000000000000014e+01 1.609410749324393208e+00 1.593047084654470869e+00 3.508430811380517517e-02
1.391999999999999993e+01 1.649650345264971785e+00 1.661045756229102999e+00 3.533345377124951642e-02
1.392999999999999972e+01 1.686802863503275907e+00 1.724960088509506884e+00 3.556425802779401152e-02
1.393999999999999950e+01 1.722208438738137559e+00 1.784799728598002178e+00 3.577637683824399367e-02
1.395000000000000107e+01 1.757061084898195791e+00 1.840530474641907999e+00 3.596948521638857615e-02
1.396000000000000085e+01 1.792347182740716915e+00 1.892073076741484172e+00 3.614327803482098728e-02
1.397000000000000064e+01 1.828793757300869016e+00 1.939304099650690727e+00 3.629747079941809951e-02
1.398000000000000043e+01 1.866829254602624388e+00 1.982058861207318667e+00 3.643180039640816353e-02
1.399000000000000021e+01 1.906558922170643600e+00 2.020136381997270636e+00 3.654602580996627742e-02
1.400000000000000000e+01 1.947756177773360076e+00 2.053306203345543590e+00 3.663992880829616827e-02
1.400999999999999979e+01 1.989870552488941291e+00 2.081316855636130558e+00 3.671331459823926752e-02
1.401999999999999957e+01 2.032051959013583264e+00 2.103905690440726062e+00 3.676601243804399066e-02
1.403000000000000114e+01 2.073190207709499688e+00 2.120809731019951183e+00 3.679787621916943280e-02
1.404000000000000092e+01 2.111967914648748668e+00 2.131777149137406013e+00 3.680878500653386037e-02
1.405000000000000071e+01 2.146924258800967600e+00 2.136578944001049862e+00 3.679864353758800083e-02
1.406000000000000050e+01 2.176526485805970523e+00 2.135020383132722355e+00 3.676738267844696650e-02
1.407000000000000028e+01 2.199245653096646880e+00 2.126951766007140865e+00 3.671495983539004027e-02
1.408000000000000007e+01 2.213632886887169970e+00 2.112278089614684884e+00 3.664135932011908930e-02
1.408999999999999986e+01 2.218392387721591863e+00 2.090967230164638480e+00 3.654659266725751587e-02
1.409999999999999964e+01 2.212447579852470536e+00 2.063056305710057270e+00 3.643069890266813216e-02
1.410999999999999943e+01 2.194997142508879673e+00 2.028655948622101857e+00 3.629374476127328331e-02
1.412000000000000099e+01 2.165558170230927892e+00 1.987952292060507276e+00 3.613582485317137077e-02
1.413000000000000078e+01 2.123994358266204419e+00 1.941206557888990325e+00 3.595706177695986994e-02
1.414000000000000057e+01 2.070527863603569774e+00 1.888752221534869324e+00 3.575760617929853169e-02
1.415000000000000036e+01 2.005734313137410130e+00 1.830989818558829585e+00 3.553763675987352960e-02
1.416000000000000014e+01 1.930521274916007446e+00 1.768379544612075360e+00 3.529736022105561810e-02
1.416999999999999993e+01 1.846091332554576914e+00 1.701431881560879322e+00 3.503701116168283364e-02
1.417999999999999972e+01 1.753891664073510936e+00 1.630696554669886389e+00 3.475685191453922740e-02
1.418999999999999950e+01 1.655552685565035320e+00 1.556750186079996601e+00 3.445717232724691131e-02
1.420000000000000107e+01 1.552818843699866669e+00 1.480183056142952314e+00 3.413828948643685829e-02
1.421000000000000085e+01 1.447475003007433925e+00 1.401585414846669320e+00 3.380054738521719171e-02
1.422000000000000064e+01 1.341272056643081578e+00 1.321533799622310879e+00 3.344431653411213817e-02
1.423000000000000043e+01 1.235855385110562255e+00 1.240577813009569486e+00 3.306999351580364871e-02
1.424000000000000021e+01 1.132699598176498679e+00 1.159227794413180801e+00 3.267800048416722586e-02
1.425000000000000000e+01 1.033052632780020019e+00 1.077943785615701922e+00 3.226878460825562817e-02
1.425999999999999979e+01 9.378917649204251417e-01 9.971261415185322941e-01 3.184281746204672969e-02
1.426999999999999957e+01 8.478934549601520043e-01 9.171080779665785609e-01 3.140059436093442513e-02
1.428000000000000114e+01 7.634182184113855740e-01 8.381503800628662404e-01 3.094263364610462530e-02
1.429000000000000092e+01 6.845109372968465333e-01 7.604384199502335351e-01 3.046947591809840566e-02
1.430000000000000071e+01 6.109162419708286107e-01 6.840815556072845638e-01 2.998168322102388178e-02
1.431000000000000050e+01 5.421078411627076044e-01 6.091149047451186460e-01 2.947983817903365375e-02
1.432000000000000028e+01 4.773299979734173526e-01 5.355034132313979400e-01 2.896454308683698436e-02
1.433000000000000007e+01 4.156487762617024351e-01 4.631480681842843339e-01 2.843641895616214749e-02
1.433999999999999986e+01 3.560102437616976534e-01 3.918940441903098204e-01 2.789610452022694281e-02
1.434999999999999964e+01 2.973025361930117239e-01 3.215405187934980979e-01 2.734425519841050117e-02
1.435999999999999943e+01 2.384185726971144725e-01 2.518518517782610266e-01 2.678154202344817242e-02
1.437000000000000099e+01 1.783162700753199437e-01 1.825697926134968174e-01 2.620865053359328761e-02
1.438000000000000078e+01 1.160733251639139707e-01 1.134263620159676328e-01 2.562627963230297221e-02
1.439000000000000057e+01 5.093400611549504103e-02 4.415704671654720886e-02 2.503514041811059215e-02
1.440000000000000036e+01 -1.765410863857207191e-02 -2.548604947586823738e-02 2.443595498744456640e-02
1.441000000000000014e+01 -9.001490988815283312e-02 -9.572144134263876891e-02 2.382945521324089655e-02
1.441999999999999993e+01 -1.662308638819955942e-01 -1.667262052589898735e-01 2.321638150227516711e-02
1.442999999999999972e+01 -2.461425700638980585e-01 -2.386249206728634775e-01 2.259748153420871805e-02
1.443999999999999950e+01 -3.293602238222639866e-01 -3.114798663232158371e-01 2.197350898540282454e-02
1.445000000000000107e+01 -4.152858153844089517e-01 -3.852826888161315355e-01 2.134522224060273962e-02
1.446000000000000085e+01 -5.031443557424409851e-01 -4.599477203380551438e-01 2.071338309563303809e-02
1.447000000000000064e+01 -5.920219905630245139e-01 -5.353070806922070046e-01 2.007875545427246708e-02
1.448000000000000043e+01 -6.809085649860935341e-01 -6.111076577403257160e-01 1.944210402249473349e-02
1.449000000000000021e+01 -7.687420499394925777e-01 -6.870100207248847068e-01 1.880419300326761564e-02
1.450000000000000000e+01 -8.544522396085579841e-01 -7.625892835865619723e-01 1.816578479509882438e-02
1.450999999999999979e+01 -9.370012769655083895e-01 -8.373379007665742169e-01 1.752763869750210979e-02
1.451999999999999957e+01 -1.015418848480888814e+00 -9.106703463347277649e-01 1.689050962653146359e-02
1.453000000000000114e+01 -1.088830291466436506e+00 -9.819295986354560357e-01 1.625514684349501499e-02
1.454000000000000092e+01 -1.156476352716870659e+00 -1.050395326843297061e+00 1.562229269991353628e-02
1.455000000000000071e+01 -1.217723895111108456e+00 -1.115293652588898787e+00 1.499268140173200953e-02
1.456000000000000050e+01 -1.272067436341399072e+00 -1.175808338809421150e+00 1.436703779572544651e-02
1.457000000000000028e+01 -1.319121986457234108e+00 -1.231093238832296599e+00 1.374607618096421527e-02
1.458000000000000007e+01 -1.358608194641521161e+00 -1.280285821097084664e+00 1.313049914811820901e-02
1.458999999999999986e+01 -1.390331289379326929e+00 -1.322521568619762666e+00 1.252099644928462464e-02
1.459999999999999964e+01 -1.414155673058272278e+00 -1.356949037191528040e+00 1.191824390092127879e-02
1.460999999999999943e+01 -1.429977290970039672e+00 -1.382745342408595590e+00 1.132290232235567268e-02
1.462000000000000099e+01 -1.437696021500644461e+00 -1.399131833133750558e+00 1.073561651222177359e-02
1.463000000000000078e+01 -1.437190322496796346e+00 -1.405389698228576956e+00 1.015701426505071295e-02
1.464000000000000057e+01 -1.428296219821831192e+00 -1.400875244834348443e+00 9.587705430108995480e-03
1.465000000000000036e+01 -1.410792447225971191e+00 -1.385034580690708728e+00 9.028281014439507729e-03
1.466000000000000014e+01 -1.384393158334768614e+00 -1.357417430600244668e+00 8.479312331916864787e-03
1.466999999999999993e+01 -1.348749154546891260e+00 -1.317689818827917136e+00 7.941350199980020189e-03
1.467999999999999972e+01 -1.303458034602779092e+00 -1.265645355589519738e+00 7.414924185552161998e-03
1.468999999999999950e+01 -1.248083103572814601e+00 -1.201214877372892342e+00 6.900541901501500673e-03
1.470000000000000107e+01 -1.182180313659618509e+00 -1.124474208059573765e+00 6.398688354837068180e-03
1.471000000000000085e+01 -1.105331978932712067e+00 -1.035649830911399061e+00 5.909825347672057437e-03
1.472000000000000064e+01 -1.017185541316327768e+00 -9.351222904901874688e-01 5.434390931823688403e-03
1.473000000000000043e+01 -9.174952925373202062e-01 -8.234271782964198705e-01 4.972798917754364320e-03
1.474000000000000021e+01 -8.061646978618240977e-01 -7.012535959156682708e-01 4.525438438394288436e-03
1.475000000000000000e+01 -6.832868375429416163e-01 -5.694400340867170618e-01 4.092673568221253701e-03
1.475999999999999979e+01 -5.491804890814194762e-01 -4.289676544722241802e-01 3.674842997810328065e-03
1.476999999999999957e+01 -4.044195182447421488e-01 -2.809510119496001490e-01 3.272259763904472249e-03
1.478000000000000114e+01 -2.498535223481518908e-01 -1.266263077212217980e-01 2.885211034897920863e-03
1.479000000000000092e+01 -8.661806150977958974e-02 3.266268386526478829e-02 2.513957951467917298e-03
1.480000000000000071e+01 8.386669792894907438e-02 1.954808205867032134e-01 2.158735521937518113e-03
1.481000000000000050e+01 2.599095444318995640e-01 3.603196868767844507e-01 1.819752571803446607e-03
1.482000000000000028e+01 4.395740027833514030e-01 5.256172901995830316e-01 1.497191746718713485e-03
1.483000000000000007e+01 6.207157416660343818e-01 6.897790325392288979e-01 1.191209568080440259e-03
1.483999999999999986e+01 8.010304245094956865e-01 8.511995973840200680e-01 9.019365402394360779e-04
1.484999999999999964e+01 9.781102852696494931e-01 1.008285367033941560e+00 6.294773082205840694e-04
1.485999999999999943e+01 1.149507255941036421e+00 1.159476967594184948e+00 3.739108647199415689e-04
1.487000000000000099e+01 1.312800121966768652e+00 1.303271530146395518e+00 1.352908050297906462e-04
1.488000000000000078e+01 1.465662953293637383e+00 1.438244256594195081e+00 -8.635437156628241503e-05
1.489000000000000057e+01 1.605931964176811499e+00 1.563068887608076940e+00 -2.910209154881912390e-04
1.490000000000000036e+01 1.731667998527193886e+00 1.676536687770951994e+00 -4.787294372988324569e-04
1.491000000000000014e+01 1.841212017016586655e+00 1.777573589064721071e+00 -6.495244766305796873e-04
1.491999999999999993e+01 1.933231267746521764e+00 1.865255167666742597e+00 -8.034740314211841076e-04
1.492999999999999972e+01 2.006754238112281818e+00 1.938819169905085182e+00 -9.406690493538996450e-04
1.493999999999999950e+01 2.061192990138787984e+00 1.997675350275722517e+00 -1.061222883461200583e-03
1.495000000000000107e+01 2.096352049324037736e+00 2.041412436663045504e+00 -1.165270713908251026e-03
1.496000000000000085e+01 2.112423619285817900e+00 2.069802094248014424e+00 -1.252968938020915203e-03
1.497000000000000064e+01 2.109969501275124060e+00 2.082799818890705978e+00 -1.324494530663890062e-03
1.498000000000000043e+01 2.089890679083727498e+00 2.080542751844462135e+00 -1.380044377107069505e-03
1.499000000000000021e+01 2.053386057943952903e+00 2.063344469277021975e+00 -1.419834580543037281e-03
1.500000000000000000e+01 2.001902295741806448e+00 2.031686861005810751e+00 -1.444099746435212805e-03
1.500999999999999979e+01 1.937077015647743261e+00 1.986209271865500670e+00 -1.453092245885221918e-03
1.501999999999999957e+01 1.860677925861982995e+00 1.927695134994106052e+00 -1.447081460209346344e-03
1.503000000000000114e+01 1.774540485339740625e+00 1.857056377853269602e+00 -1.426353008907972446e-03
1.504000000000000092e+01 1.680506741244328639e+00 1.775315927834083984e+00 -1.391207963198780708e-03
1.505000000000000071e+01 1.580367827990141416e+00 1.683588683745706138e+00 -1.341962047264511028e-03
1.506000000000000050e+01 1.475812368667164032e+00 1.583061351324032362e+00 -1.278944829339686293e-03
1.507000000000000028e+01 1.368382672394556465e+00 1.474971564220771469e+00 -1.202498904727989986e-03
1.508000000000000007e+01 1.259440195287871544e+00 1.360586725961777654e+00 -1.112979072804276114e-03
1.508999999999999986e+01 1.150141251216361127e+00 1.241183012484890824e+00 -1.010751510010458832e-03
1.509999999999999964e+01 1.041423446516953399e+00 1.118024968667391539e+00 -8.961929408063741857e-04
1.510999999999999943e+01 9.340027962832676556e-01 9.923461155483543905e-01 -7.696898084830942162e-04
1.512000000000000099e+01 8.283809841989747680e-01 8.653309578209329445e-01 -6.316374476884683252e-04
1.513000000000000078e+01 7.248617767637273168e-01 7.380987439816052431e-01 -4.824392604531390163e-04
1.514000000000000057e+01 6.235752168249752980e-01 6.116892849532796772e-01 -3.225058974402624607e-04
1.515000000000000036e+01 5.245079173121565130e-01 4.870510820394293727e-01 -1.522544460740602270e-04
1.516000000000000014e+01 4.275375660282572099e-01 3.650319530243280597e-01 2.789237286820355749e-05
1.516999999999999993e+01 3.324696432146893033e-01 2.463722777150518517e-01 2.175069986891772420e-04
1.517999999999999972e+01 2.390743469715187197e-01 1.317009130961023511e-01 4.161578127921565571e-04
1.518999999999999950e+01 1.471218138612807036e-01 2.153375562871144566e-02 6.234099079283981614e-04
